time,Open,High,Low,Close,Volume,spread,RealVolume
2023-03-10,1831.565,1870.031,1827.702,1867.109,141676,200,0
2023-03-12,1883.238,1894.368,1875.749,1877.746,25382,200,0
2023-03-13,1877.716,1914.577,1871.496,1912.025,194700,200,0
2023-03-14,1912.055,1914.113,1895.228,1903.064,151648,200,0
2023-03-15,1903.055,1937.287,1885.551,1921.155,193151,200,0
2023-03-16,1921.145,1933.437,1907.298,1921.294,165420,200,0
2023-03-17,1921.306,1988.311,1918.196,1988.129,151221,200,0
2023-03-19,1985.925,1988.132,1975.037,1976.936,11961,200,0
2023-03-20,1976.968,2009.668,1965.507,1976.585,190895,200,0
2023-03-21,1976.581,1985.121,1935.343,1943.106,139928,200,0
2023-03-22,1943.074,1978.802,1934.107,1969.706,164681,200,0
2023-03-23,1969.755,2003.277,1966.317,1991.324,156167,200,0
2023-03-24,1991.292,2002.989,1975.165,1978.777,158796,200,0
2023-03-26,1976.4,1976.735,1969.353,1975.691,7621,200,0
2023-03-27,1975.658,1978.691,1943.944,1958.071,122519,200,0
2023-03-28,1958.04,1975.255,1949.141,1971.867,105017,200,0
2023-03-29,1971.898,1972.854,1958.665,1963.197,94574,200,0
2023-03-30,1963.201,1984.251,1955.345,1978.386,100036,200,0
2023-03-31,1978.412,1987.544,1966.806,1969.376,102316,200,0
2023-04-02,1966.275,1967.407,1956.964,1957.027,9069,200,0
2023-04-03,1957.063,1990.476,1949.542,1984.935,111861,200,0
2023-04-04,1984.929,2024.982,1976.821,2021.734,124054,200,0
2023-04-05,2021.748,2032.046,2009.719,2020.287,116543,200,0
2023-04-06,2020.269,2020.907,2000.61,2007.761,97624,200,0
2023-04-09,1997.006,2006.495,1995.817,2005.497,5721,200,0
2023-04-10,2005.529,2005.86,1981.436,1992.389,96568,200,0
2023-04-11,1992.356,2007.41,1988.773,2004.659,84783,200,0
2023-04-12,2004.675,2028.014,2000.847,2018.149,122569,200,0
2023-04-13,2018.118,2048.597,2015.276,2040.487,105978,200,0
2023-04-14,2043.62,2047.392,1992.364,2004.252,125898,200,0
2023-04-16,2001.207,2005.006,1999.651,2002.848,5116,200,0
2023-04-17,2002.866,2014.998,1980.899,1993.905,109414,200,0
2023-04-18,1993.915,2011.821,1991.071,2005.717,97078,200,0
2023-04-19,2005.719,2008.077,1969.176,1993.616,113319,200,0
2023-04-20,1993.651,2012.347,1990.476,2005.313,109856,200,0
2023-04-21,2005.287,2005.508,1971.584,1982.886,118259,200,0
2023-04-23,1982.082,1985.343,1981.789,1984.62,3555,200,0
2023-04-24,1984.618,1996.42,1974.028,1995.016,100104,200,0
2023-04-25,1995.015,2003.83,1976.067,2000.172,125714,200,0
2023-04-26,2000.178,2009.322,1983.348,1991.647,127312,200,0
2023-04-27,1991.617,2003.246,1974.016,1986.914,121200,200,0
2023-04-28,1986.879,1994.994,1976.103,1989.376,121129,200,0
2023-04-30,1989.602,1991.877,1986.62,1986.895,4632,200,0
2023-05-01,1986.927,2005.933,1977.054,1981.373,116652,200,0
2023-05-02,1981.385,2019.233,1978.455,2015.905,122117,200,0
2023-05-03,2015.916,2079.817,2007.647,2051.957,152909,200,0
2023-05-04,2051.959,2059.537,2030.327,2049.922,166002,200,0
2023-05-05,2049.924,2052.957,1999.451,2016.65,127095,200,0
2023-05-07,2016.428,2017.281,2014.174,2016.006,4614,200,0
2023-05-08,2015.976,2029.32,2015.15,2021.237,91200,200,0
2023-05-09,2021.266,2037.561,2019.483,2036.27,93231,200,0
2023-05-10,2036.31,2047.995,2021.306,2031.436,117018,200,0
2023-05-11,2031.411,2040.788,2011.104,2016.346,131657,200,0
2023-05-12,2016.367,2022.461,2000.895,2010.912,107767,200,0
2023-05-14,2008.664,2011.957,2008.664,2009.558,3383,200,0
2023-05-15,2009.551,2022.083,2008.637,2014.4,87550,200,0
2023-05-16,2014.411,2018.279,1985.414,1989.63,108068,200,0
2023-05-17,1989.633,1992.977,1974.734,1982.714,96742,200,0
2023-05-18,1982.717,1985.973,1951.937,1958.356,102465,200,0
2023-05-19,1958.364,1984.186,1954.003,1977.703,113065,200,0
2023-05-21,1978.005,1981.48,1978.005,1980.829,3723,200,0
2023-05-22,1980.827,1982.53,1968.69,1969.784,98370,200,0
2023-05-23,1969.814,1977.739,1954.232,1974.98,114176,200,0
2023-05-24,1975.021,1985.015,1956.683,1959.752,111496,200,0
2023-05-25,1959.748,1964.711,1938.813,1940.515,119450,200,0
2023-05-26,1940.492,1957.219,1936.576,1946.834,101875,200,0
2023-05-28,1943.265,1946.248,1943.227,1943.654,4454,200,0
2023-05-29,1943.687,1949.718,1940.27,1941.683,54792,200,0
2023-05-30,1941.498,1963.479,1932.042,1958.535,104714,200,0
2023-05-31,1958.544,1974.526,1953.625,1966.244,110075,200,0
2023-06-01,1966.275,1983.049,1953.338,1977.03,106021,200,0
2023-06-02,1977.033,1983.374,1947.58,1947.992,103346,200,0
2023-06-04,1947.366,1950.096,1947.297,1949.33,4212,200,0
2023-06-05,1949.344,1964.003,1938.048,1961.224,96575,200,0
2023-06-06,1961.231,1966.376,1954.345,1963.345,89172,200,0
2023-06-07,1963.315,1970.123,1939.839,1944.436,97629,200,0
2023-06-08,1944.433,1970.507,1942.764,1965.316,94448,200,0
2023-06-09,1965.313,1972.771,1956.58,1960.64,84885,200,0
2023-06-11,1959.592,1960.497,1958.013,1959.933,3406,200,0
2023-06-12,1959.941,1966.889,1949.118,1959.94,89398,200,0
2023-06-13,1959.953,1970.589,1939.975,1943.884,106680,200,0
2023-06-14,1943.891,1960.058,1939.673,1945.188,112297,200,0
2023-06-15,1945.146,1960.194,1924.838,1958.223,113388,200,0
2023-06-16,1958.223,1967.848,1953.188,1957.441,95087,200,0
2023-06-18,1958.5,1958.561,1956.235,1957.038,3499,200,0
2023-06-19,1957.046,1958.711,1947.734,1952.197,61241,200,0
2023-06-20,1952.383,1956.727,1929.584,1937.231,99436,200,0
2023-06-21,1937.225,1939.431,1918.808,1933.839,106485,200,0
2023-06-22,1933.838,1934.198,1912.355,1914.439,95129,200,0
2023-06-23,1914.439,1937.231,1910.091,1921.192,95850,200,0
2023-06-25,1922.951,1925.402,1922.682,1925.294,4392,200,0
2023-06-26,1925.293,1933.28,1920.902,1922.485,86276,200,0
2023-06-27,1922.501,1930.639,1910.8,1915.385,89607,200,0
2023-06-28,1915.389,1917.174,1902.5,1909.681,89687,200,0
2023-06-29,1909.712,1912.847,1892.839,1908.661,97305,200,0
2023-06-30,1908.692,1922.693,1900.419,1919.333,91776,200,0
2023-07-02,1918.552,1919.584,1917.464,1918.169,3360,200,0
2023-07-03,1918.164,1930.631,1910.003,1921.181,79028,200,0
2023-07-04,1921.18,1930.645,1920.024,1926.176,55092,200,0
2023-07-05,1926.247,1934.767,1914.765,1916.772,87093,200,0
2023-07-06,1916.784,1927.548,1902.568,1911.516,102467,200,0
2023-07-07,1911.543,1934.845,1909.625,1925.339,93342,200,0
2023-07-09,1925.288,1928.14,1923.842,1924.848,4469,200,0
2023-07-10,1924.858,1926.88,1912.299,1924.821,82799,200,0
2023-07-11,1924.822,1938.404,1924.406,1933.24,81692,200,0
2023-07-12,1933.244,1959.618,1933.171,1957.713,94138,200,0
2023-07-13,1957.714,1963.303,1952.294,1960.134,94417,200,0
2023-07-14,1960.124,1963.671,1950.661,1955.223,90901,200,0
2023-07-16,1954.975,1954.975,1951.354,1953.281,4160,200,0
2023-07-17,1953.281,1959.801,1945.553,1955.398,81277,200,0
2023-07-18,1955.396,1984.251,1954.677,1977.481,102235,200,0
2023-07-19,1977.464,1980.859,1969.692,1977.683,83620,200,0
2023-07-20,1977.661,1987.421,1965.32,1972.197,90602,200,0
2023-07-21,1972.227,1973.735,1956.605,1961.851,82263,200,0
2023-07-23,1962.228,1962.882,1960.351,1961.177,2975,200,0
2023-07-24,1961.172,1967.805,1953.174,1954.393,85839,200,0
2023-07-25,1954.394,1966.242,1951.787,1965.284,82941,200,0
2023-07-26,1965.283,1978.243,1962.002,1972.009,94552,200,0
2023-07-27,1972.012,1982.133,1942.018,1947.443,107110,200,0
2023-07-28,1947.411,1963.46,1946.054,1959.184,106930,200,0
2023-07-30,1959.875,1960.47,1957.373,1958.063,3961,200,0
2023-07-31,1958.054,1972.326,1950.718,1963.907,82332,200,0
2023-08-01,1963.906,1964.628,1941.209,1952.146,91697,200,0
2023-08-02,1952.14,1954.752,1932.864,1936.0,90771,200,0
2023-08-03,1936.025,1938.822,1929.496,1935.774,92179,200,0
2023-08-04,1935.747,1946.752,1925.071,1942.483,88437,200,0
2023-08-06,1942.56,1946.648,1942.415,1943.79,4433,200,0
2023-08-07,1943.785,1945.267,1931.357,1936.732,76143,200,0
2023-08-08,1936.763,1937.305,1922.508,1925.569,82161,200,0
2023-08-09,1925.574,1932.204,1913.983,1916.688,80888,200,0
2023-08-10,1916.688,1929.514,1910.694,1912.358,90708,200,0
2023-08-11,1912.358,1920.882,1911.858,1913.786,72542,200,0
2023-08-13,1913.666,1915.181,1912.395,1913.62,3311,200,0
2023-08-14,1913.62,1916.156,1902.465,1907.557,77664,200,0
2023-08-15,1907.567,1911.563,1896.208,1901.419,89207,200,0
2023-08-16,1901.412,1907.146,1891.652,1893.295,78591,200,0
2023-08-17,1893.298,1903.413,1884.996,1891.227,81652,200,0
2023-08-18,1891.231,1896.549,1886.724,1889.529,71926,200,0
2023-08-20,1889.357,1890.823,1888.8,1889.919,3175,200,0
2023-08-21,1889.934,1898.47,1884.547,1894.664,79698,200,0
2023-08-22,1894.674,1904.41,1888.824,1898.478,73976,200,0
2023-08-23,1898.476,1920.292,1898.432,1917.849,82470,200,0
2023-08-24,1917.849,1923.056,1911.554,1915.847,75281,200,0
2023-08-25,1915.845,1922.118,1903.45,1914.321,80408,200,0
2023-08-27,1915.974,1916.068,1914.322,1915.028,3310,200,0
2023-08-28,1915.029,1925.991,1912.694,1921.186,63467,200,0
2023-08-29,1921.199,1938.12,1914.357,1936.168,74859,200,0
2023-08-30,1936.176,1949.006,1934.94,1944.185,75675,200,0
2023-08-31,1944.195,1947.66,1939.033,1939.824,70635,200,0
2023-09-01,1939.828,1952.331,1934.334,1939.704,77934,200,0
2023-09-03,1939.987,1941.0,1939.406,1940.558,2143,200,0
2023-09-04,1940.557,1946.232,1936.688,1937.659,46362,200,0
2023-09-05,1937.551,1938.927,1925.272,1926.559,72879,200,0
2023-09-06,1926.559,1929.079,1915.153,1917.091,72856,200,0
2023-09-07,1917.086,1923.414,1915.987,1920.247,65696,200,0
2023-09-08,1920.255,1929.558,1917.153,1918.973,64958,200,0
2023-09-10,1919.621,1919.653,1916.576,1918.801,4003,200,0
2023-09-11,1918.795,1930.44,1918.316,1921.624,71007,200,0
2023-09-12,1921.59,1924.447,1907.232,1912.858,69301,200,0
2023-09-13,1912.857,1915.545,1905.105,1909.176,79606,200,0
2023-09-14,1909.169,1912.856,1900.918,1909.735,82527,200,0
2023-09-15,1909.766,1930.372,1909.766,1923.831,75295,200,0
2023-09-17,1924.077,1924.53,1922.547,1923.227,2713,200,0
2023-09-18,1923.227,1934.453,1922.723,1934.04,67196,200,0
2023-09-19,1934.061,1937.345,1929.723,1931.319,61555,200,0
2023-09-20,1931.317,1947.361,1927.837,1929.424,82827,200,0
2023-09-21,1929.428,1930.451,1913.641,1921.353,82595,200,0
2023-09-22,1921.361,1928.846,1921.19,1925.231,66567,200,0
2023-09-24,1926.116,1926.294,1924.402,1924.717,3126,200,0
