time,Open,High,Low,Close,Volume,spread,RealVolume
2022-09-14 16:00:00,1703.636,1703.774,1693.596,1695.624,14560,200,0
2022-09-14 20:00:00,1695.587,1698.167,1695.193,1697.512,4200,200,0
2022-09-15 00:00:00,1697.494,1697.775,1690.201,1692.699,10366,200,0
2022-09-15 04:00:00,1692.702,1693.242,1685.335,1689.789,13992,200,0
2022-09-15 08:00:00,1689.758,1691.204,1683.765,1686.315,17031,200,0
2022-09-15 12:00:00,1686.332,1692.102,1663.18,1664.369,39653,200,0
2022-09-15 16:00:00,1664.339,1669.239,1660.181,1663.87,17119,200,0
2022-09-15 20:00:00,1663.9,1665.375,1661.286,1662.357,5686,200,0
2022-09-16 00:00:00,1662.336,1667.659,1661.231,1664.318,12552,200,0
2022-09-16 04:00:00,1664.323,1665.408,1654.095,1655.707,14688,200,0
2022-09-16 08:00:00,1655.718,1667.826,1654.107,1665.374,17797,200,0
2022-09-16 12:00:00,1665.406,1680.173,1657.129,1673.89,34741,200,0
2022-09-16 16:00:00,1673.903,1677.674,1671.05,1673.196,14040,200,0
2022-09-16 20:00:00,1673.165,1676.25,1673.035,1675.286,1754,200,0
2022-09-18 20:00:00,1674.412,1679.963,1673.966,1677.946,4036,200,0
2022-09-19 00:00:00,1677.914,1678.74,1668.178,1669.19,10944,200,0
2022-09-19 04:00:00,1669.189,1669.668,1659.457,1662.702,12708,200,0
2022-09-19 08:00:00,1662.726,1666.657,1660.646,1661.9,15900,200,0
2022-09-19 12:00:00,1661.936,1675.291,1661.284,1670.616,27738,200,0
2022-09-19 16:00:00,1670.648,1674.725,1668.839,1674.523,13141,200,0
2022-09-19 20:00:00,1674.491,1676.043,1674.146,1675.752,4212,200,0
2022-09-20 00:00:00,1675.744,1679.43,1673.35,1676.951,12029,200,0
2022-09-20 04:00:00,1676.955,1677.185,1670.166,1672.554,14208,200,0
2022-09-20 08:00:00,1672.52,1672.52,1666.092,1668.769,15687,200,0
2022-09-20 12:00:00,1668.801,1669.228,1659.739,1665.545,26700,200,0
2022-09-20 16:00:00,1665.575,1666.242,1661.539,1664.98,14481,200,0
2022-09-20 20:00:00,1664.976,1666.661,1664.144,1666.4,4069,200,0
2022-09-21 00:00:00,1666.392,1667.433,1662.848,1663.743,11074,200,0
2022-09-21 04:00:00,1663.736,1675.903,1661.686,1670.981,17580,200,0
2022-09-21 08:00:00,1670.95,1677.344,1669.413,1675.13,14752,200,0
2022-09-21 12:00:00,1675.138,1676.267,1665.724,1667.512,23664,200,0
2022-09-21 16:00:00,1667.489,1687.883,1653.572,1672.449,66943,200,0
2022-09-21 20:00:00,1672.418,1674.76,1665.847,1667.043,7306,200,0
2022-09-22 00:00:00,1667.04,1667.143,1656.743,1660.488,17772,200,0
2022-09-22 04:00:00,1660.491,1663.66,1655.368,1658.849,18158,200,0
2022-09-22 08:00:00,1658.88,1677.82,1657.913,1672.187,37487,200,0
2022-09-22 12:00:00,1672.165,1684.833,1667.916,1671.452,42422,200,0
2022-09-22 16:00:00,1671.485,1676.339,1669.322,1671.802,18749,200,0
2022-09-22 20:00:00,1671.832,1672.904,1670.488,1672.724,4292,200,0
2022-09-23 00:00:00,1672.737,1675.933,1668.558,1669.122,11137,200,0
2022-09-23 04:00:00,1669.154,1674.125,1666.332,1667.355,15181,200,0
2022-09-23 08:00:00,1667.388,1668.282,1640.853,1647.682,31092,200,0
2022-09-23 12:00:00,1647.649,1657.593,1641.403,1646.197,40050,200,0
2022-09-23 16:00:00,1646.208,1648.439,1639.714,1642.958,18938,200,0
2022-09-23 20:00:00,1642.989,1645.147,1642.957,1643.877,2085,200,0
2022-09-25 20:00:00,1643.172,1645.673,1640.355,1644.054,5574,200,0
2022-09-26 00:00:00,1644.085,1645.873,1626.434,1638.445,34736,200,0
2022-09-26 04:00:00,1638.462,1649.598,1634.622,1644.04,25128,200,0
2022-09-26 08:00:00,1644.071,1647.525,1636.161,1639.971,22683,200,0
2022-09-26 12:00:00,1639.939,1648.276,1634.084,1634.363,34180,200,0
2022-09-26 16:00:00,1634.335,1635.179,1621.473,1624.189,26415,200,0
2022-09-26 20:00:00,1624.22,1628.649,1621.048,1627.669,7606,200,0
2022-09-27 00:00:00,1627.637,1632.975,1627.554,1631.177,15306,200,0
2022-09-27 04:00:00,1631.174,1640.572,1630.911,1637.287,16310,200,0
2022-09-27 08:00:00,1637.255,1642.334,1632.429,1636.678,19548,200,0
2022-09-27 12:00:00,1636.677,1640.462,1631.841,1634.075,35407,200,0
2022-09-27 16:00:00,1634.105,1634.125,1626.649,1627.256,21774,200,0
2022-09-27 20:00:00,1627.287,1630.331,1627.287,1628.797,5880,200,0
2022-09-28 00:00:00,1628.795,1630.54,1623.008,1624.619,15853,200,0
2022-09-28 04:00:00,1624.623,1625.661,1614.427,1621.862,18579,200,0
2022-09-28 08:00:00,1621.898,1631.56,1615.856,1624.394,36582,200,0
2022-09-28 12:00:00,1624.403,1659.818,1624.165,1658.727,48588,200,0
2022-09-28 16:00:00,1658.761,1662.66,1655.215,1660.609,21867,200,0
2022-09-28 20:00:00,1660.64,1660.676,1656.115,1656.115,6095,200,0
2022-09-29 00:00:00,1656.147,1659.33,1651.978,1654.333,16072,200,0
2022-09-29 04:00:00,1654.372,1654.473,1641.435,1644.91,20459,200,0
2022-09-29 08:00:00,1644.88,1652.178,1643.411,1651.396,24100,200,0
2022-09-29 12:00:00,1651.43,1661.925,1644.461,1659.914,43725,200,0
2022-09-29 16:00:00,1659.882,1664.803,1657.199,1661.092,20688,200,0
2022-09-29 20:00:00,1661.061,1665.171,1659.574,1664.567,7500,200,0
2022-09-30 00:00:00,1664.576,1665.252,1659.198,1662.181,15602,200,0
2022-09-30 04:00:00,1662.183,1674.177,1661.167,1673.113,18861,200,0
2022-09-30 08:00:00,1673.098,1674.056,1662.617,1663.26,23146,200,0
2022-09-30 12:00:00,1663.293,1675.424,1661.952,1671.29,41378,200,0
2022-09-30 16:00:00,1671.32,1671.676,1660.055,1661.775,20183,200,0
2022-09-30 20:00:00,1661.745,1662.489,1660.54,1660.963,2324,200,0
2022-10-02 20:00:00,1664.009,1665.394,1663.255,1664.152,4625,200,0
2022-10-03 00:00:00,1664.122,1669.448,1663.445,1663.917,12431,200,0
2022-10-03 04:00:00,1663.925,1668.288,1661.706,1663.732,18354,200,0
2022-10-03 08:00:00,1663.689,1666.832,1659.578,1666.146,19772,200,0
2022-10-03 12:00:00,1666.178,1694.092,1663.788,1690.313,46611,200,0
2022-10-03 16:00:00,1690.344,1701.393,1687.257,1700.771,21448,200,0
2022-10-03 20:00:00,1700.739,1702.553,1698.168,1700.996,7551,200,0
2022-10-04 00:00:00,1701.0,1701.155,1695.125,1699.695,13603,200,0
2022-10-04 04:00:00,1699.717,1710.488,1697.434,1708.095,20118,200,0
2022-10-04 08:00:00,1708.084,1712.252,1700.399,1705.833,22166,200,0
2022-10-04 12:00:00,1705.802,1728.85,1703.976,1725.718,38250,200,0
2022-10-04 16:00:00,1725.749,1729.469,1719.98,1724.85,21196,200,0
2022-10-04 20:00:00,1724.817,1726.401,1723.73,1725.563,5175,200,0
2022-10-05 00:00:00,1725.562,1725.646,1717.838,1719.319,14554,200,0
2022-10-05 04:00:00,1719.315,1727.552,1715.019,1716.296,17394,200,0
2022-10-05 08:00:00,1716.326,1716.435,1703.12,1706.154,21909,200,0
2022-10-05 12:00:00,1706.12,1714.136,1700.445,1709.047,39713,200,0
2022-10-05 16:00:00,1709.081,1718.603,1707.579,1716.115,19190,200,0
2022-10-05 20:00:00,1716.146,1718.839,1714.782,1718.379,5410,200,0
2022-10-06 00:00:00,1718.416,1724.201,1717.977,1722.21,14538,200,0
2022-10-06 04:00:00,1722.199,1725.491,1719.695,1724.629,16452,200,0
2022-10-06 08:00:00,1724.598,1724.798,1710.844,1714.887,20679,200,0
2022-10-06 12:00:00,1714.881,1719.422,1708.167,1708.184,34799,200,0
2022-10-06 16:00:00,1708.171,1715.13,1706.888,1714.373,17575,200,0
2022-10-06 20:00:00,1714.342,1714.609,1710.871,1711.893,4834,200,0
2022-10-07 00:00:00,1711.869,1713.357,1709.101,1709.821,12865,200,0
2022-10-07 04:00:00,1709.806,1714.03,1708.378,1710.847,15320,200,0
2022-10-07 08:00:00,1710.863,1714.764,1706.192,1709.188,16504,200,0
2022-10-07 12:00:00,1709.144,1713.339,1690.453,1703.144,51312,200,0
2022-10-07 16:00:00,1703.136,1707.178,1693.165,1695.621,18146,200,0
2022-10-07 20:00:00,1695.588,1695.888,1694.369,1695.001,1889,200,0
2022-10-09 20:00:00,1696.236,1699.857,1695.794,1696.694,4572,200,0
2022-10-10 00:00:00,1696.695,1697.232,1686.897,1688.871,15711,200,0
2022-10-10 04:00:00,1688.857,1689.566,1682.119,1682.724,15781,200,0
2022-10-10 08:00:00,1682.722,1684.477,1673.812,1676.987,19661,200,0
2022-10-10 12:00:00,1676.981,1679.131,1665.618,1666.868,30515,200,0
2022-10-10 16:00:00,1666.841,1671.589,1666.748,1668.964,15815,200,0
2022-10-10 20:00:00,1668.995,1670.221,1667.45,1670.131,4052,200,0
2022-10-11 00:00:00,1670.1,1673.527,1661.312,1664.134,16824,200,0
2022-10-11 04:00:00,1664.126,1669.62,1661.757,1664.656,19273,200,0
2022-10-11 08:00:00,1664.633,1670.621,1660.867,1670.197,22328,200,0
2022-10-11 12:00:00,1670.154,1681.728,1663.399,1681.555,33962,200,0
2022-10-11 16:00:00,1681.585,1683.879,1663.72,1666.425,25360,200,0
2022-10-11 20:00:00,1666.464,1667.449,1663.881,1664.037,4963,200,0
2022-10-12 00:00:00,1664.015,1666.831,1661.379,1665.308,16212,200,0
2022-10-12 04:00:00,1665.318,1675.218,1664.761,1668.944,23159,200,0
2022-10-12 08:00:00,1668.913,1673.289,1667.734,1668.465,19265,200,0
2022-10-12 12:00:00,1668.496,1673.159,1664.727,1669.458,34074,200,0
2022-10-12 16:00:00,1669.452,1678.298,1667.663,1675.141,21553,200,0
2022-10-12 20:00:00,1675.111,1675.579,1672.523,1674.483,3852,200,0
2022-10-13 00:00:00,1674.46,1675.422,1668.988,1669.253,10707,200,0
2022-10-13 04:00:00,1669.255,1672.425,1666.987,1672.278,12035,200,0
2022-10-13 08:00:00,1672.263,1682.36,1670.637,1678.743,18989,200,0
2022-10-13 12:00:00,1678.712,1678.88,1642.337,1665.661,77241,200,0
2022-10-13 16:00:00,1665.694,1672.46,1662.883,1663.9,28234,200,0
2022-10-13 20:00:00,1663.87,1666.587,1662.894,1663.441,5165,200,0
2022-10-14 00:00:00,1663.418,1670.208,1658.996,1668.996,16484,200,0
2022-10-14 04:00:00,1669.022,1671.694,1663.568,1667.013,17723,200,0
2022-10-14 08:00:00,1667.023,1667.117,1650.189,1654.891,25308,200,0
2022-10-14 12:00:00,1654.923,1663.959,1644.686,1644.686,44071,200,0
2022-10-14 16:00:00,1644.652,1648.855,1640.123,1642.844,20854,200,0
2022-10-14 20:00:00,1642.876,1644.72,1642.654,1644.267,1861,200,0
2022-10-16 20:00:00,1646.163,1647.656,1644.094,1647.47,4635,200,0
2022-10-17 00:00:00,1647.455,1652.606,1646.361,1650.156,12523,200,0
2022-10-17 04:00:00,1650.155,1657.392,1648.33,1655.983,16323,200,0
2022-10-17 08:00:00,1655.919,1660.401,1652.91,1657.972,18382,200,0
2022-10-17 12:00:00,1657.939,1668.339,1657.032,1663.282,29122,200,0
2022-10-17 16:00:00,1663.248,1663.393,1646.581,1647.926,15887,200,0
2022-10-17 20:00:00,1647.934,1651.469,1647.702,1650.698,5037,200,0
2022-10-18 00:00:00,1650.73,1653.508,1648.91,1652.452,12269,200,0
2022-10-18 04:00:00,1652.464,1660.853,1651.148,1656.356,18358,200,0
2022-10-18 08:00:00,1656.325,1657.537,1648.524,1652.896,20840,200,0
2022-10-18 12:00:00,1652.866,1657.334,1645.81,1649.775,29482,200,0
2022-10-18 16:00:00,1649.755,1652.721,1648.116,1651.365,18729,200,0
2022-10-18 20:00:00,1651.333,1654.466,1650.673,1652.305,4714,200,0
2022-10-19 00:00:00,1652.304,1653.366,1649.026,1649.241,11843,200,0
2022-10-19 04:00:00,1649.273,1649.456,1637.425,1644.742,16773,200,0
2022-10-19 08:00:00,1644.772,1644.814,1631.849,1635.249,21295,200,0
2022-10-19 12:00:00,1635.216,1637.703,1630.342,1630.492,31815,200,0
2022-10-19 16:00:00,1630.508,1631.199,1627.661,1629.494,17291,200,0
2022-10-19 20:00:00,1629.533,1630.302,1626.464,1627.097,4930,200,0
2022-10-20 00:00:00,1627.064,1629.339,1622.403,1626.219,13168,200,0
2022-10-20 04:00:00,1626.217,1634.975,1625.126,1632.732,19217,200,0
2022-10-20 08:00:00,1632.775,1639.244,1628.718,1637.331,18637,200,0
2022-10-20 12:00:00,1637.34,1645.57,1630.348,1641.274,33332,200,0
2022-10-20 16:00:00,1641.278,1641.45,1624.715,1626.845,18420,200,0
2022-10-20 20:00:00,1626.877,1628.397,1625.347,1626.98,5063,200,0
2022-10-21 00:00:00,1626.979,1628.266,1620.63,1621.594,12180,200,0
2022-10-21 04:00:00,1621.593,1627.252,1616.886,1623.781,16096,200,0
2022-10-21 08:00:00,1623.773,1627.999,1619.183,1623.141,19563,200,0
2022-10-21 12:00:00,1623.13,1650.951,1619.148,1650.92,72226,200,0
2022-10-21 16:00:00,1650.875,1657.042,1647.339,1655.233,31430,200,0
2022-10-21 20:00:00,1655.202,1658.087,1654.011,1657.806,2837,200,0
2022-10-23 20:00:00,1659.975,1670.606,1656.61,1661.251,20028,200,0
2022-10-24 00:00:00,1661.219,1663.306,1651.907,1654.01,22092,200,0
2022-10-24 04:00:00,1654.012,1658.65,1648.863,1649.232,20311,200,0
2022-10-24 08:00:00,1649.263,1652.252,1644.131,1650.034,24533,200,0
2022-10-24 12:00:00,1650.003,1654.25,1643.853,1651.793,39524,200,0
2022-10-24 16:00:00,1651.789,1652.632,1647.724,1650.328,14658,200,0
2022-10-24 20:00:00,1650.295,1652.547,1648.887,1651.742,5186,200,0
2022-10-25 00:00:00,1651.773,1654.862,1647.173,1651.593,16730,200,0
2022-10-25 04:00:00,1651.562,1652.19,1644.435,1645.149,14740,200,0
2022-10-25 08:00:00,1645.153,1648.283,1638.121,1643.788,17848,200,0
2022-10-25 12:00:00,1643.793,1662.281,1639.014,1656.011,35138,200,0
2022-10-25 16:00:00,1655.981,1657.091,1652.079,1653.967,16108,200,0
2022-10-25 20:00:00,1653.931,1653.931,1651.066,1652.755,6532,200,0
2022-10-26 00:00:00,1652.765,1657.577,1649.733,1657.007,14363,200,0
2022-10-26 04:00:00,1657.009,1671.475,1655.14,1670.899,17660,200,0
2022-10-26 08:00:00,1670.934,1674.834,1666.645,1668.453,20179,200,0
2022-10-26 12:00:00,1668.195,1672.607,1660.561,1667.116,33445,200,0
2022-10-26 16:00:00,1667.145,1668.947,1663.54,1664.709,17906,200,0
2022-10-26 20:00:00,1664.748,1667.555,1663.237,1667.513,6038,200,0
2022-10-27 00:00:00,1667.524,1670.754,1662.268,1664.586,14779,200,0
2022-10-27 04:00:00,1664.587,1669.652,1659.024,1662.684,16977,200,0
2022-10-27 08:00:00,1662.715,1666.66,1659.822,1661.968,17307,200,0
2022-10-27 12:00:00,1661.936,1665.7,1654.798,1661.206,47329,200,0
2022-10-27 16:00:00,1661.175,1662.57,1656.722,1662.295,17478,200,0
2022-10-27 20:00:00,1662.264,1663.441,1661.003,1661.862,8529,200,0
2022-10-28 00:00:00,1661.861,1666.992,1660.504,1664.725,14912,200,0
2022-10-28 04:00:00,1664.756,1665.391,1651.424,1652.673,17606,200,0
2022-10-28 08:00:00,1652.695,1653.797,1646.282,1650.372,20150,200,0
2022-10-28 12:00:00,1650.404,1652.797,1637.811,1639.6,41293,200,0
2022-10-28 16:00:00,1639.607,1645.203,1638.854,1645.152,14133,200,0
2022-10-28 20:00:00,1645.115,1645.872,1643.762,1644.448,1830,200,0
2022-10-30 20:00:00,1643.727,1645.373,1643.003,1643.446,4695,200,0
2022-10-31 00:00:00,1643.413,1645.054,1640.63,1644.333,11280,200,0
2022-10-31 04:00:00,1644.323,1645.56,1640.426,1641.125,11701,200,0
2022-10-31 08:00:00,1641.132,1642.019,1635.609,1639.772,16574,200,0
2022-10-31 12:00:00,1639.742,1642.036,1633.354,1638.937,25709,200,0
2022-10-31 16:00:00,1638.969,1640.282,1631.677,1632.029,15597,200,0
2022-10-31 20:00:00,1632.064,1633.786,1631.787,1632.416,5471,200,0
2022-11-01 00:00:00,1632.419,1639.949,1630.689,1637.484,13770,200,0
2022-11-01 04:00:00,1637.515,1649.861,1636.485,1645.208,16669,200,0
2022-11-01 08:00:00,1645.242,1655.241,1645.206,1652.188,18370,200,0
2022-11-01 12:00:00,1652.221,1656.969,1642.026,1644.387,37016,200,0
2022-11-01 16:00:00,1644.35,1651.059,1642.868,1648.154,19122,200,0
2022-11-01 20:00:00,1648.123,1648.355,1645.988,1646.772,4633,200,0
2022-11-02 00:00:00,1646.804,1653.288,1646.624,1650.692,13634,200,0
2022-11-02 04:00:00,1650.736,1653.353,1649.288,1652.783,12736,200,0
2022-11-02 08:00:00,1652.796,1656.907,1651.869,1655.179,15563,200,0
2022-11-02 12:00:00,1655.176,1658.829,1645.625,1646.384,25104,200,0
2022-11-02 16:00:00,1646.391,1669.428,1635.653,1636.9,62499,200,0
2022-11-02 20:00:00,1636.865,1638.141,1631.8,1633.721,7685,200,0
2022-11-03 00:00:00,1633.718,1640.911,1632.747,1637.63,13527,200,0
2022-11-03 04:00:00,1637.661,1638.844,1628.338,1629.926,14408,200,0
2022-11-03 08:00:00,1629.913,1629.987,1616.624,1619.817,22585,200,0
2022-11-03 12:00:00,1619.783,1631.572,1617.074,1625.864,44138,200,0
2022-11-03 16:00:00,1625.861,1632.292,1624.869,1630.847,16290,200,0
2022-11-03 20:00:00,1630.903,1631.198,1628.616,1629.737,4119,200,0
2022-11-04 00:00:00,1629.771,1640.044,1629.315,1639.144,12993,200,0
2022-11-04 04:00:00,1639.114,1649.705,1638.568,1644.869,19153,200,0
2022-11-04 08:00:00,1644.905,1653.416,1643.71,1651.369,21798,200,0
2022-11-04 12:00:00,1651.344,1675.381,1641.511,1671.102,53565,200,0
2022-11-04 16:00:00,1671.133,1681.665,1667.702,1680.768,23563,200,0
2022-11-04 20:00:00,1680.737,1681.614,1679.623,1680.966,2114,200,0
2022-11-06 20:00:00,1675.168,1680.309,1672.277,1672.66,5337,200,0
2022-11-07 00:00:00,1672.698,1675.299,1670.319,1673.506,17469,200,0
2022-11-07 04:00:00,1673.499,1674.787,1666.852,1668.089,14784,200,0
2022-11-07 08:00:00,1668.068,1680.35,1667.01,1676.972,19285,200,0
2022-11-07 12:00:00,1676.939,1681.865,1673.353,1678.932,28809,200,0
2022-11-07 16:00:00,1678.964,1680.225,1675.08,1675.377,16424,200,0
2022-11-07 20:00:00,1675.425,1676.218,1673.584,1674.072,6353,200,0
2022-11-08 00:00:00,1674.084,1676.67,1672.138,1672.815,12156,200,0
2022-11-08 04:00:00,1672.82,1673.408,1668.123,1670.292,12463,200,0
2022-11-08 08:00:00,1670.326,1673.309,1664.487,1672.572,16873,200,0
2022-11-08 12:00:00,1672.598,1714.146,1669.983,1713.058,38329,200,0
2022-11-08 16:00:00,1713.091,1716.901,1708.272,1711.62,28488,200,0
2022-11-08 20:00:00,1711.652,1713.346,1710.692,1711.587,10207,200,0
2022-11-09 00:00:00,1711.583,1712.48,1706.969,1709.252,15641,200,0
2022-11-09 04:00:00,1709.226,1712.699,1707.407,1711.618,16103,200,0
2022-11-09 08:00:00,1711.652,1715.772,1703.868,1708.744,21823,200,0
2022-11-09 12:00:00,1708.774,1722.291,1702.905,1711.506,37917,200,0
2022-11-09 16:00:00,1711.539,1714.36,1702.124,1703.74,23073,200,0
2022-11-09 20:00:00,1703.759,1707.436,1703.349,1706.45,9856,200,0
2022-11-10 00:00:00,1706.469,1710.094,1705.077,1709.354,14597,200,0
2022-11-10 04:00:00,1709.362,1712.527,1705.264,1705.846,14742,200,0
2022-11-10 08:00:00,1705.877,1710.162,1703.98,1707.36,20145,200,0
2022-11-10 12:00:00,1707.397,1753.262,1706.85,1750.944,58603,200,0
2022-11-10 16:00:00,1750.912,1754.735,1743.508,1754.088,25869,200,0
2022-11-10 20:00:00,1754.058,1757.196,1752.043,1752.196,11317,200,0
2022-11-11 00:00:00,1752.192,1753.383,1747.23,1751.292,16899,200,0
2022-11-11 04:00:00,1751.294,1764.308,1749.759,1760.985,23341,200,0
2022-11-11 08:00:00,1760.954,1766.541,1754.973,1759.276,29098,200,0
2022-11-11 12:00:00,1759.31,1766.046,1755.506,1763.677,33479,200,0
2022-11-11 16:00:00,1763.707,1768.042,1759.618,1768.042,19928,200,0
2022-11-11 20:00:00,1768.008,1772.822,1765.394,1770.992,6827,200,0
2022-11-13 20:00:00,1763.488,1764.891,1761.422,1763.439,4142,200,0
2022-11-14 00:00:00,1763.447,1766.277,1760.828,1763.414,19986,200,0
2022-11-14 04:00:00,1763.423,1763.705,1757.904,1762.279,17587,200,0
2022-11-14 08:00:00,1762.247,1766.126,1753.101,1756.305,22209,200,0
2022-11-14 12:00:00,1756.267,1775.007,1755.473,1771.461,29418,200,0
2022-11-14 16:00:00,1771.483,1773.885,1766.5,1772.86,18145,200,0
2022-11-14 20:00:00,1772.89,1774.395,1769.181,1769.481,7284,200,0
2022-11-15 00:00:00,1769.516,1772.303,1767.047,1771.229,14331,200,0
2022-11-15 04:00:00,1771.197,1784.208,1768.673,1782.84,16508,200,0
2022-11-15 08:00:00,1782.874,1783.011,1772.941,1776.819,21999,200,0
2022-11-15 12:00:00,1776.861,1786.472,1768.195,1771.141,45015,200,0
2022-11-15 16:00:00,1771.108,1785.724,1767.952,1778.494,44647,200,0
2022-11-15 20:00:00,1778.524,1781.192,1776.695,1780.746,11947,200,0
2022-11-16 00:00:00,1780.774,1781.399,1771.691,1771.834,20593,200,0
2022-11-16 04:00:00,1771.845,1777.691,1770.272,1776.719,18818,200,0
2022-11-16 08:00:00,1776.75,1784.992,1775.883,1783.482,21136,200,0
2022-11-16 12:00:00,1783.452,1783.486,1772.927,1779.604,34866,200,0
2022-11-16 16:00:00,1779.635,1779.994,1770.898,1774.443,18687,200,0
2022-11-16 20:00:00,1774.434,1776.128,1772.977,1773.843,7811,200,0
2022-11-17 00:00:00,1773.862,1774.762,1763.04,1763.884,13638,200,0
2022-11-17 04:00:00,1763.916,1768.993,1761.256,1766.932,14780,200,0
2022-11-17 08:00:00,1766.964,1770.99,1761.455,1765.534,22166,200,0
2022-11-17 12:00:00,1765.565,1767.519,1754.443,1760.195,35717,200,0
2022-11-17 16:00:00,1760.204,1762.301,1755.417,1760.787,17838,200,0
2022-11-17 20:00:00,1760.756,1761.365,1759.341,1760.058,7128,200,0
2022-11-18 00:00:00,1760.026,1765.676,1759.935,1764.81,12283,200,0
2022-11-18 04:00:00,1764.812,1766.857,1761.111,1765.532,12811,200,0
2022-11-18 08:00:00,1765.498,1767.674,1759.912,1760.31,19425,200,0
2022-11-18 12:00:00,1760.268,1764.116,1749.882,1757.28,27830,200,0
2022-11-18 16:00:00,1757.246,1757.908,1747.487,1748.368,16148,200,0
2022-11-18 20:00:00,1748.331,1751.078,1747.592,1750.852,4844,200,0
2022-11-20 20:00:00,1751.196,1752.595,1750.869,1752.261,2432,200,0
2022-11-21 00:00:00,1752.256,1752.986,1743.817,1746.782,14968,200,0
2022-11-21 04:00:00,1746.807,1747.418,1741.968,1742.496,16462,200,0
2022-11-21 08:00:00,1742.531,1744.132,1736.953,1740.006,18840,200,0
2022-11-21 12:00:00,1740.001,1746.988,1735.876,1736.655,26636,200,0
2022-11-21 16:00:00,1736.659,1739.619,1732.473,1735.388,17444,200,0
2022-11-21 20:00:00,1735.379,1739.282,1735.379,1738.506,6801,200,0
2022-11-22 00:00:00,1738.513,1744.987,1738.021,1744.184,12134,200,0
2022-11-22 04:00:00,1744.171,1745.638,1740.288,1743.093,14730,200,0
2022-11-22 08:00:00,1743.062,1749.613,1741.933,1748.512,21389,200,0
2022-11-22 12:00:00,1748.549,1748.549,1741.51,1741.833,22481,200,0
2022-11-22 16:00:00,1741.841,1742.166,1737.008,1738.221,13944,200,0
2022-11-22 20:00:00,1738.17,1741.237,1737.246,1741.139,5022,200,0
2022-11-23 00:00:00,1741.14,1742.851,1736.674,1737.174,11176,200,0
2022-11-23 04:00:00,1737.166,1745.727,1732.665,1744.199,13799,200,0
