time,Open,High,Low,Close,Volume,spread,RealVolume
2023-03-07 16:00:00,1817.767,1821.014,1816.785,1819.993,8610,200,0
2023-03-07 17:00:00,1820.024,1823.141,1816.854,1817.021,7215,200,0
2023-03-07 18:00:00,1817.03,1818.052,1812.885,1814.487,6514,200,0
2023-03-07 19:00:00,1814.453,1815.65,1812.67,1813.844,4743,200,0
2023-03-07 20:00:00,1813.884,1815.958,1813.75,1813.896,4055,200,0
2023-03-07 21:00:00,1813.927,1814.88,1813.139,1813.283,1824,200,0
2023-03-07 23:00:00,1813.901,1814.41,1813.228,1813.936,1640,200,0
2023-03-08 00:00:00,1813.935,1814.096,1812.317,1813.297,2674,200,0
2023-03-08 01:00:00,1813.308,1814.058,1811.34,1812.278,3966,200,0
2023-03-08 02:00:00,1812.244,1812.885,1810.432,1810.965,3195,200,0
2023-03-08 03:00:00,1810.963,1811.53,1809.372,1809.82,2732,200,0
2023-03-08 04:00:00,1809.826,1811.676,1809.826,1811.488,2152,200,0
2023-03-08 05:00:00,1811.468,1812.968,1810.393,1812.056,2737,200,0
2023-03-08 06:00:00,1812.071,1813.948,1811.427,1813.884,2942,200,0
2023-03-08 07:00:00,1813.853,1815.03,1812.898,1814.197,3722,200,0
2023-03-08 08:00:00,1814.166,1815.218,1813.184,1813.276,3991,200,0
2023-03-08 09:00:00,1813.247,1815.154,1812.902,1813.698,3231,200,0
2023-03-08 10:00:00,1813.73,1814.811,1812.323,1814.058,2973,200,0
2023-03-08 11:00:00,1814.089,1816.576,1813.913,1815.0,3254,200,0
2023-03-08 12:00:00,1815.017,1815.872,1813.366,1815.127,3198,200,0
2023-03-08 13:00:00,1815.097,1815.253,1812.159,1813.603,7710,200,0
2023-03-08 14:00:00,1813.61,1821.383,1812.951,1820.369,8958,200,0
2023-03-08 15:00:00,1820.381,1824.235,1815.993,1820.599,13497,200,0
2023-03-08 16:00:00,1820.635,1821.851,1817.331,1817.659,6176,200,0
2023-03-08 17:00:00,1817.672,1818.247,1815.183,1815.579,4652,200,0
2023-03-08 18:00:00,1815.548,1816.076,1813.278,1814.523,5047,200,0
2023-03-08 19:00:00,1814.489,1816.341,1814.395,1816.233,3295,200,0
2023-03-08 20:00:00,1816.264,1816.312,1812.834,1813.32,3319,200,0
2023-03-08 21:00:00,1813.359,1814.558,1813.059,1813.671,1257,200,0
2023-03-08 23:00:00,1814.105,1815.344,1813.934,1815.196,1385,200,0
2023-03-09 00:00:00,1815.209,1816.361,1814.745,1815.81,2483,200,0
2023-03-09 01:00:00,1815.842,1816.446,1812.189,1812.314,3222,200,0
2023-03-09 02:00:00,1812.284,1813.977,1811.922,1813.052,2613,200,0
2023-03-09 03:00:00,1813.018,1813.946,1812.617,1813.708,2045,200,0
2023-03-09 04:00:00,1813.712,1814.517,1812.696,1814.291,1562,200,0
2023-03-09 05:00:00,1814.289,1816.008,1813.802,1815.067,2390,200,0
2023-03-09 06:00:00,1815.032,1815.555,1813.052,1813.382,2596,200,0
2023-03-09 07:00:00,1813.343,1815.576,1812.751,1814.774,3454,200,0
2023-03-09 08:00:00,1814.783,1818.934,1813.645,1817.088,4279,200,0
2023-03-09 09:00:00,1817.057,1819.074,1816.217,1816.985,3207,200,0
2023-03-09 10:00:00,1816.988,1818.35,1816.635,1818.033,2819,200,0
2023-03-09 11:00:00,1818.025,1820.308,1817.851,1818.733,2891,200,0
2023-03-09 12:00:00,1818.698,1819.417,1817.196,1817.894,2959,200,0
2023-03-09 13:00:00,1817.861,1825.13,1815.424,1824.93,7463,200,0
2023-03-09 14:00:00,1824.918,1831.866,1823.905,1831.37,8919,200,0
2023-03-09 15:00:00,1831.343,1835.398,1828.12,1828.576,7777,200,0
2023-03-09 16:00:00,1828.608,1830.265,1825.776,1825.961,5444,200,0
2023-03-09 17:00:00,1825.931,1829.458,1825.492,1829.296,4939,200,0
2023-03-09 18:00:00,1829.265,1834.998,1828.191,1834.966,6173,200,0
2023-03-09 19:00:00,1834.928,1834.992,1830.347,1830.512,5056,200,0
2023-03-09 20:00:00,1830.545,1831.645,1828.954,1830.528,5101,200,0
2023-03-09 21:00:00,1830.494,1832.155,1830.415,1830.847,1712,200,0
2023-03-09 23:00:00,1831.341,1832.295,1830.617,1831.569,1724,200,0
2023-03-10 00:00:00,1831.565,1834.83,1831.356,1834.054,3504,200,0
2023-03-10 01:00:00,1834.047,1834.138,1830.095,1831.015,4133,200,0
2023-03-10 02:00:00,1831.045,1833.184,1828.075,1829.427,5508,200,0
2023-03-10 03:00:00,1829.394,1830.037,1828.306,1829.2,2994,200,0
2023-03-10 04:00:00,1829.202,1830.16,1827.702,1829.745,2769,200,0
2023-03-10 05:00:00,1829.737,1831.261,1828.53,1830.996,3032,200,0
2023-03-10 06:00:00,1830.964,1832.738,1830.164,1830.679,2957,200,0
2023-03-10 07:00:00,1830.663,1834.654,1830.663,1833.516,4988,200,0
2023-03-10 08:00:00,1833.548,1837.046,1832.252,1835.089,5781,200,0
2023-03-10 09:00:00,1835.057,1836.856,1831.621,1831.621,4274,200,0
2023-03-10 10:00:00,1831.594,1835.012,1830.91,1832.784,3515,200,0
2023-03-10 11:00:00,1832.751,1836.876,1832.194,1834.91,3284,200,0
2023-03-10 12:00:00,1834.941,1837.277,1833.727,1836.652,4365,200,0
2023-03-10 13:00:00,1836.622,1844.999,1831.765,1842.451,15970,200,0
2023-03-10 14:00:00,1842.421,1860.283,1839.873,1858.218,18179,200,0
2023-03-10 15:00:00,1858.25,1867.404,1857.673,1863.028,13979,200,0
2023-03-10 16:00:00,1863.024,1863.961,1854.087,1855.313,12409,200,0
2023-03-10 17:00:00,1855.345,1865.097,1854.964,1864.218,8131,200,0
2023-03-10 18:00:00,1864.187,1865.369,1860.841,1862.853,6255,200,0
2023-03-10 19:00:00,1862.885,1864.902,1860.954,1863.818,6499,200,0
2023-03-10 20:00:00,1863.842,1869.991,1863.514,1869.696,6446,200,0
2023-03-10 21:00:00,1869.734,1870.031,1866.364,1867.109,2704,200,0
2023-03-12 22:00:00,1883.238,1894.368,1878.49,1883.881,15631,200,0
2023-03-12 23:00:00,1883.928,1889.369,1875.749,1877.746,9751,200,0
2023-03-13 00:00:00,1877.716,1882.081,1875.181,1876.928,7630,200,0
2023-03-13 01:00:00,1876.919,1879.556,1872.137,1873.029,5963,200,0
2023-03-13 02:00:00,1872.997,1888.785,1872.435,1886.855,7219,200,0
2023-03-13 03:00:00,1886.848,1887.06,1882.322,1882.539,4508,200,0
2023-03-13 04:00:00,1882.572,1883.653,1881.428,1881.503,3155,200,0
2023-03-13 05:00:00,1881.506,1881.832,1877.041,1877.904,3936,200,0
2023-03-13 06:00:00,1877.939,1882.282,1873.368,1873.495,4596,200,0
2023-03-13 07:00:00,1873.529,1878.105,1871.496,1876.235,7019,200,0
2023-03-13 08:00:00,1876.231,1886.085,1875.449,1885.485,7412,200,0
2023-03-13 09:00:00,1885.518,1893.764,1884.22,1885.934,11517,200,0
2023-03-13 10:00:00,1885.903,1888.412,1881.303,1884.208,9510,200,0
2023-03-13 11:00:00,1884.198,1891.854,1880.891,1889.662,9285,200,0
2023-03-13 12:00:00,1889.631,1902.735,1887.177,1899.363,20929,200,0
2023-03-13 13:00:00,1899.397,1909.615,1893.527,1896.56,19621,200,0
2023-03-13 14:00:00,1896.519,1912.825,1896.179,1910.668,20190,200,0
2023-03-13 15:00:00,1910.638,1913.016,1902.816,1904.91,14429,200,0
2023-03-13 16:00:00,1904.878,1909.697,1903.313,1909.073,10810,200,0
2023-03-13 17:00:00,1909.104,1912.439,1908.542,1909.73,7133,200,0
2023-03-13 18:00:00,1909.74,1913.135,1908.012,1911.718,6354,200,0
2023-03-13 19:00:00,1911.685,1914.577,1907.92,1913.301,8063,200,0
2023-03-13 20:00:00,1913.263,1914.07,1911.692,1913.409,2989,200,0
2023-03-13 23:00:00,1910.365,1912.421,1909.909,1912.025,2432,200,0
2023-03-14 00:00:00,1912.055,1914.113,1910.156,1912.386,3735,200,0
2023-03-14 01:00:00,1912.395,1912.8,1905.343,1906.089,5235,200,0
2023-03-14 02:00:00,1906.057,1907.935,1904.028,1904.338,4013,200,0
2023-03-14 03:00:00,1904.357,1906.927,1902.565,1902.877,3400,200,0
2023-03-14 04:00:00,1902.894,1904.251,1901.569,1904.178,2928,200,0
2023-03-14 05:00:00,1904.147,1904.387,1901.454,1904.06,3484,200,0
2023-03-14 06:00:00,1904.03,1913.398,1903.755,1909.583,7138,200,0
2023-03-14 07:00:00,1909.615,1913.049,1908.739,1912.592,7648,200,0
2023-03-14 08:00:00,1912.557,1913.297,1900.545,1904.351,8833,200,0
2023-03-14 09:00:00,1904.382,1904.892,1900.816,1901.217,6523,200,0
2023-03-14 10:00:00,1901.184,1904.521,1900.834,1903.712,4764,200,0
2023-03-14 11:00:00,1903.675,1904.711,1902.681,1904.116,4752,200,0
2023-03-14 12:00:00,1904.149,1911.625,1898.614,1909.99,20517,200,0
2023-03-14 13:00:00,1910.021,1910.766,1895.228,1902.314,18238,200,0
2023-03-14 14:00:00,1902.346,1907.792,1900.136,1907.529,12322,200,0
2023-03-14 15:00:00,1907.559,1908.767,1903.945,1904.119,6876,200,0
2023-03-14 16:00:00,1904.089,1909.081,1902.167,1908.647,6030,200,0
2023-03-14 17:00:00,1908.678,1910.288,1905.412,1906.731,7309,200,0
2023-03-14 18:00:00,1906.732,1909.742,1906.177,1906.719,6446,200,0
2023-03-14 19:00:00,1906.688,1907.775,1902.198,1902.42,7064,200,0
2023-03-14 20:00:00,1902.453,1904.213,1902.453,1903.801,2421,200,0
2023-03-14 23:00:00,1904.552,1904.65,1902.938,1903.064,1972,200,0
2023-03-15 00:00:00,1903.055,1903.199,1899.925,1901.73,3868,200,0
2023-03-15 01:00:00,1901.724,1905.088,1901.531,1903.664,4083,200,0
2023-03-15 02:00:00,1903.667,1905.638,1903.414,1904.528,3820,200,0
2023-03-15 03:00:00,1904.53,1905.007,1902.365,1902.849,2692,200,0
2023-03-15 04:00:00,1902.844,1903.416,1900.936,1901.756,2327,200,0
2023-03-15 05:00:00,1901.754,1902.027,1899.138,1900.121,3337,200,0
2023-03-15 06:00:00,1900.106,1902.349,1898.586,1900.352,3536,200,0
2023-03-15 07:00:00,1900.383,1902.283,1896.302,1896.456,5288,200,0
2023-03-15 08:00:00,1896.423,1896.746,1885.551,1887.484,6768,200,0
2023-03-15 09:00:00,1887.494,1898.433,1886.621,1896.314,8691,200,0
2023-03-15 10:00:00,1896.315,1909.566,1896.198,1908.553,12896,200,0
2023-03-15 11:00:00,1908.588,1918.74,1905.135,1918.108,12462,200,0
2023-03-15 12:00:00,1918.075,1929.973,1916.967,1927.766,16484,200,0
2023-03-15 13:00:00,1927.732,1930.328,1917.209,1926.129,22353,200,0
2023-03-15 14:00:00,1926.096,1926.941,1917.498,1924.365,18293,200,0
2023-03-15 15:00:00,1924.42,1927.276,1921.56,1927.151,11158,200,0
2023-03-15 16:00:00,1927.183,1937.287,1924.985,1933.542,10124,200,0
